84,182.213,48.246,-143.719,96.082,-22.166,102.119,-94.779,-111.902,145.039,-164.101,19.268,-21.575,CL3,CL0,CL0,CL5,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
85,109.449,-48.246,-173.790,96.082,-31.685,-34.799,16.767,-31.776,-30.172,-14.277,-137.983,7.987,CL5,CL0,CL0,CL0,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
86,-7.854,48.246,-122.751,96.082,-31.685,-46.725,332,-155.521,13.136,41.594,52.975,122.470,CL3,CL0,CL1,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
87,49.788,-48.246,-61.113,96.082,-31.685,73.545,-15.487,-111.902,13.136,-14.277,-21.712,40.148,CL5,CL0,CL1,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
88,182.213,-48.246,-173.790,96.082,-31.685,-92.104,16.767,-45.174,-30.172,25.953,-71.126,40.148,CL5,CL0,CL0,CL0,CL5,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
89,49.788,48.246,-61.113,96.082,-31.685,31.287,-192.173,-142.424,-76.096,-52.745,-137.983,-207.848,CL3,CL0,CL1,CL1,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
90,49.788,48.246,116.365,96.082,-31.685,91.093,-57.545,29.338,-60.633,-27.607,52.975,-21.575,CL5,CL1,CL1,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL0,CL0,CL1
91,49.788,48.246,116.365,96.082,-31.685,137.297,32.197,72.330,28.783,-78.155,-137.983,7.987,CL6,CL0,CL0,CL0,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
92,49.788,-48.246,-5.921,24.923,-31.685,41.667,-43.999,72.330,28.783,75.830,88.113,76.540,CL2,CL0,CL0,CL3,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
93,-7.854,-48.246,-122.751,96.082,-31.685,-155.078,-30.033,-45.174,28.783,-665,-71.126,-84.637,CL4,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
94,259.171,48.246,-173.790,96.082,-31.685,-14.882,-80.615,-97.631,76.096,41.594,-137.983,-154.858,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
95,109.449,-48.246,116.365,96.082,-31.685,-67.825,-57.545,-97.631,59.042,-14.277,-137.983,-207.848,CL5,CL0,CL0,CL3,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
96,109.449,-48.246,116.365,96.082,-31.685,-46.725,32.197,106.238,-162.090,113.407,52.975,-21.575,CL6,CL1,CL1,CL1,CL6,CL1,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
97,49.788,48.246,45.468,24.923,-31.685,13.606,-109.207,29.338,-15.487,75.830,-137.983,-154.858,CL4,CL1,CL0,CL0,CL6,CL2,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL3,CL0,CL0
98,109.449,48.246,116.365,96.082,-31.685,-46.725,63.779,-31.776,-60.633,-113.788,19.268,-84.637,CL5,CL1,CL0,CL1,CL6,CL1,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
99,49.788,-48.246,198.437,24.923,-31.685,-119.430,-43.999,-1.928,-60.633,93.949,-21.712,122.470,CL4,CL1,CL0,CL0,CL6,CL1,CL4,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL2,CL0,CL0
100,-7.854,48.246,45.468,96.082,-31.685,-67.825,300.537,72.330,94.156,163.088,52.975,40.148,CL6,CL2,CL0,CL3,CL6,CL3,CL5,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
101,-7.854,-48.246,116.365,-28.519,-31.685,-105.308,257.309,58.331,-147.955,-40.581,-21.712,122.470,CL6,CL3,CL3,CL4,CL6,CL6,CL5,CL3,CL0,CL3,CL0,CL3,CL2,CL2,CL0,CL3,CL0,CL0,CL0
102,109.449,48.246,-173.790,-9.765,-31.685,-58.016,47.617,-168.062,-15.487,93.949,-137.983,-84.637,CL4,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
103,109.449,-48.246,-122.751,96.082,-31.685,-58.016,128.610,143.533,-134.289,-665,-71.126,122.470,CL6,CL1,CL3,CL4,CL6,CL1,CL4,CL4,CL1,CL2,CL2,CL1,CL1,CL2,CL0,CL2,CL1,CL0,CL0
104,109.449,48.246,-5.921,24.923,-31.685,4.257,63.779,-31.776,-30.172,12.331,19.268,76.540,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
105,-7.854,48.246,-61.113,24.923,-31.685,-92.104,16.767,-17.779,111.406,58.489,-71.126,7.987,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL2,CL6,CL0,CL0
